79.06	45.26
97.68	93.96
21.50	1.32
58.26	6.53
26.20	5.99
57.67	32.34
32.18	78.98
30.78	97.03
65.82	41.38
45.95	70.39
79.42	28.12
21.98	19.66
20.36	62.92
54.73	90.99
13.62	36.38
49.93	46.05
28.43	16.81
29.87	64.70
78.35	27.78
92.61	74.73
73.41	46.39
54.93	84.50
2.74	11.70
2.41	75.69
76.72	84.43
3.69	59.69
98.58	65.58
19.77	13.63
67.31	64.32
53.61	89.45
36.11	3.46
40.87	33.38
63.42	65.01
77.83	61.94
97.31	7.06
19.60	15.33
28.30	28.92
58.29	49.57
30.41	21.59
8.74	34.43
85.82	17.26
87.60	96.12
54.60	43.10
70.57	80.62
7.67	92.43
52.10	16.44
88.68	49.37
11.93	24.24
8.19	41.67
13.90	54.46
2.48	51.29
23.70	34.31
8.30	81.64
34.23	70.17
14.87	66.73
30.07	83.11
54.88	8.24
5.90	51.25
87.31	43.69
77.27	95.13
6.81	81.23
87.29	70.18
86.50	84.93
17.23	23.64
24.13	57.99
55.58	32.38
15.33	50.83
65.97	63.11
21.54	16.00
21.65	86.14
35.55	42.50
41.97	30.63
72.60	28.34
74.36	90.08
31.39	92.13
14.50	74.58
76.09	81.86
46.72	58.84
87.60	12.50
16.99	93.68
20.55	52.27
21.54	32.60
80.96	82.57
5.63	74.76
8.71	75.73
19.15	41.28
9.08	71.18
68.12	82.27
27.79	81.35
34.78	59.04
5.20	25.75
12.73	57.90
77.27	74.13
18.07	69.77
12.86	77.92
92.81	13.44
90.27	82.58
12.52	89.30
19.39	43.23
46.68	25.02
9.99	10.78
97.18	15.09
71.86	16.50
58.10	62.08
7.45	59.05
98.36	98.97
24.46	90.23
67.35	9.17
51.91	2.87
63.86	63.78
91.06	47.67
88.00	63.78
70.30	44.43
17.34	9.46
1.79	7.65
9.44	18.42
56.95	76.25
35.26	79.47
87.55	23.14
90.31	60.23
20.00	21.35
14.24	83.09
41.13	60.41
72.79	46.21
75.78	39.42
21.19	94.33
28.89	10.82
72.95	37.27
27.46	13.46
43.82	73.31
51.80	12.13
27.18	99.46
89.38	56.31
84.21	80.53
79.61	81.36
99.71	5.39
43.36	1.51
62.94	80.01
7.08	86.10
81.53	94.18
38.23	68.00
26.40	51.83
5.96	6.15
35.44	73.00
69.06	13.09
74.76	59.84
71.75	62.66
67.64	68.65
97.28	13.12
53.34	45.25
88.82	16.49
30.72	62.07
98.11	36.31
74.79	41.72
62.92	62.84
88.25	64.23
46.58	97.20
64.81	32.80
94.83	74.18
95.96	16.49
78.51	7.22
48.90	97.29
93.97	68.30
79.68	23.68
87.66	60.76
22.65	13.28
55.77	3.47
15.00	52.99
45.65	21.18
73.38	16.57
51.76	27.74
38.86	57.10
55.55	96.33
45.42	34.18
6.03	34.22
48.07	4.53
75.97	17.91
66.84	38.61
57.02	99.43
64.81	25.48
76.53	64.17
80.07	93.64
28.42	6.48
74.31	6.45
11.32	90.45
44.09	87.26
57.96	80.27
64.62	91.73
21.61	56.92
0.60	72.52
58.06	86.40
23.69	75.02
4.02	68.01
22.03	61.99
7.01	71.04
73.80	89.39
5.69	63.04
83.61	46.48
94.58	43.41
48.36	28.70
32.60	22.47
27.44	33.81
70.91	28.05
41.20	58.86
82.41	79.09
10.84	28.24
72.44	38.77
83.49	1.88
38.28	48.89
56.73	96.30
23.82	51.09
28.25	1.22
84.72	20.79
48.62	89.81
39.48	75.44
47.59	1.29
32.16	69.77
37.65	21.60
73.80	57.69
72.77	99.66
61.16	83.00
54.39	14.87
93.70	59.29
32.18	54.89
23.05	13.11
42.95	71.64
72.39	93.76
67.17	58.41
57.82	98.43
59.98	31.22
28.23	21.60
31.05	3.43
16.08	14.33
6.02	14.30
57.42	30.52
1.10	9.34
96.03	45.27
82.04	73.28
34.44	52.94
58.85	84.54
31.97	92.04
88.42	94.76
79.01	97.77
18.58	36.10
95.71	53.55
9.28	24.67
13.38	98.33
9.21	59.38
97.00	47.63
49.44	11.87
58.84	3.46
39.59	65.78
94.51	60.42
16.77	90.92
45.29	63.74
2.30	31.91
53.68	38.62
67.53	49.61
32.54	89.66
96.07	78.28
12.54	64.20
57.09	52.17
67.42	83.97
71.81	10.76
42.19	75.93
63.79	13.60
25.31	74.78
32.41	83.10
12.88	27.27
78.50	46.05
9.99	1.78
41.39	63.55
2.41	94.95
77.30	22.78
10.74	32.14
20.39	13.87
7.78	77.83
20.08	30.55
40.34	8.39
40.64	13.98
46.77	50.40
42.47	6.03
2.89	54.91
38.55	90.32
60.53	60.40
33.76	77.01
65.36	95.31
10.36	31.30
53.69	85.05
18.34	54.02
31.48	57.33
66.04	97.88
33.10	85.24
83.32	43.19
42.06	67.49
47.45	62.55
31.82	22.28
19.80	75.98
50.35	62.26
40.90	34.93
29.39	26.53
70.41	76.41
46.36	67.79
39.14	57.19
4.94	32.45
0.80	11.70
29.07	25.10
32.83	77.47
84.29	19.44
37.42	96.77
50.07	62.78
36.72	34.47
67.54	23.09
39.49	48.51
77.83	43.99
80.36	11.54
48.32	5.98
97.38	10.42
56.09	39.90
18.71	43.28
61.15	2.93
75.32	93.34
55.46	6.37
42.51	83.09
18.12	79.68
40.76	2.98
41.84	65.90
93.52	64.60
21.36	69.79
48.10	49.94
10.68	21.84
14.89	15.49
62.50	79.11
69.30	62.96
60.81	56.64
91.46	6.55
45.52	72.19
89.01	51.06
6.58	91.38
60.28	44.59
94.28	80.25
6.70	85.29
52.40	8.20
96.34	42.00
31.14	94.96
13.53	95.81
78.22	62.88
3.61	21.42
37.83	37.68
36.31	4.96
9.94	39.34
66.44	38.74
35.07	18.49
66.38	42.07
73.55	23.02
41.44	32.36
42.24	24.53
15.78	10.68
56.85	95.26
94.92	32.28
3.27	1.97
68.40	3.90
27.46	75.40
15.87	86.96
90.31	21.35
18.67	88.63
81.12	62.73
59.75	91.20
21.35	40.35
15.33	4.19
19.01	55.13
2.93	23.37
53.15	3.80
52.94	46.35
77.88	46.48
13.06	25.03
35.83	45.17
78.60	32.18
61.94	29.62
65.36	81.26
40.48	79.08
6.52	66.62
50.22	57.00
59.90	84.80
96.02	99.23
58.06	56.30
78.32	35.79
19.93	92.37
96.73	21.28
69.70	41.50
18.26	59.60
76.50	6.11
66.72	35.04
36.66	41.83
5.44	3.54
69.15	38.65
92.73	55.52
84.59	36.35
86.33	34.83
18.04	44.77
61.52	87.18
87.07	23.86
85.89	15.62
47.45	27.95
63.19	40.95
71.41	34.05
18.42	0.25
65.72	55.06
46.85	68.39
80.27	85.20
90.80	53.74
31.80	37.27
39.80	2.49
81.87	9.18
71.81	43.47
63.41	60.53
66.72	19.55
46.10	89.38
26.40	81.09
66.86	73.66
30.10	61.54
29.39	82.37
38.90	16.54
93.75	67.42
38.21	83.51
35.71	18.82
73.65	11.14
54.44	2.63
92.07	15.38
46.35	4.67
47.28	41.74
43.59	70.61
67.58	52.65
36.08	67.92
11.13	12.81
57.56	94.15
54.30	15.46
18.23	22.02
67.92	78.56
9.05	2.17
37.11	40.39
86.32	41.39
71.19	1.87
68.85	36.27
32.04	94.56
44.73	69.82
81.67	2.13
89.87	72.48
12.73	26.42
46.10	7.55
79.17	68.83
93.48	66.25
88.78	92.68
77.90	47.52
53.88	42.94
23.32	53.98
22.22	25.85
65.92	56.75
25.97	93.00
96.52	69.34
93.67	31.85
87.10	23.34
67.24	37.85
7.55	57.41
54.20	32.12
9.37	14.88
23.71	92.97
64.72	95.08
24.57	89.70
1.04	19.04
62.88	42.46
64.34	50.69
27.80	83.75
77.33	61.89
94.66	63.40
32.78	41.24
66.80	21.90
76.66	24.81
39.58	54.83
91.33	70.36
83.01	4.97
84.16	5.52
43.33	48.09
24.08	55.23
57.66	83.43
45.10	94.16
61.25	0.50
53.77	75.59
41.79	70.12
35.78	59.92
61.80	99.47
55.83	3.22
26.54	98.63
84.44	68.99
22.61	28.83
65.58	94.81
89.82	41.88
59.76	79.57
18.23	74.37
58.69	56.76
80.88	30.16
69.59	84.62
23.05	70.68
10.02	14.83
29.00	33.39
37.36	98.06
78.58	16.04
60.86	46.99
87.67	96.69
48.97	5.03
98.67	7.45
49.70	62.65
50.60	44.09
87.46	22.13
11.54	72.67
86.57	36.43
0.79	89.49
98.27	38.05
62.60	1.37
76.08	29.75
79.19	19.53
52.53	30.64
26.64	2.08
19.11	58.35
84.00	37.83
1.04	80.72
3.46	37.21
48.45	89.03
37.22	84.86
36.48	28.75
95.58	12.81
78.22	73.73
79.59	73.19
6.37	44.70
92.01	25.24
72.32	54.27
80.30	2.26
44.52	7.08
6.78	91.54
61.97	95.78
72.82	42.35
13.37	11.71
46.10	15.57
67.29	32.22
53.18	2.13
74.93	55.97
3.09	66.82
3.16	32.04
1.99	19.21
32.77	69.17
3.69	73.81
74.36	17.24
16.51	38.17
12.82	84.87
52.77	59.14
90.05	94.07
64.25	65.55
75.32	75.76
54.17	68.02
52.70	78.50
94.18	16.21
75.79	96.75
3.56	67.32
1.60	24.71
67.12	90.54
17.25	7.19
77.86	17.04
15.88	89.81
91.45	46.94
61.62	67.60
70.11	41.21
7.24	92.93
75.66	59.11
92.61	31.97
43.68	50.10
57.51	51.98
33.79	72.44
47.84	81.01
4.46	90.76
80.94	6.21
5.42	99.17
62.65	67.30
15.08	27.81
16.44	57.78
76.31	16.52
93.29	67.88
99.82	81.41
79.85	90.59
11.04	57.57
12.02	65.03
14.12	74.44
31.25	49.50
34.09	8.91
91.63	1.08
77.51	65.76
37.37	88.21
20.56	55.01
22.09	77.66
93.78	71.53
34.35	18.99
82.99	33.28
26.81	95.37
7.15	1.62
20.64	22.45
65.44	89.69
71.09	54.47
68.47	62.86
35.44	0.46
81.34	49.07
80.45	62.21
9.98	6.37
2.50	80.69
56.29	39.81
11.23	17.71
52.75	20.68
44.47	5.65
62.24	37.18
41.23	69.79
95.43	97.67
97.92	64.63
54.30	14.93
72.84	68.85
58.22	23.37
84.00	51.73
46.59	19.46
66.24	58.06
80.91	70.43
14.87	58.12
88.36	6.10
45.38	74.95
98.69	94.33
41.06	31.72
26.82	1.99
44.17	58.86
44.76	60.19
69.64	62.66
67.90	84.87
85.47	85.05
53.42	52.25
8.49	77.48
71.34	92.34
10.61	71.16
62.43	42.80
16.60	50.46
41.42	1.09
1.80	26.69
38.71	22.72
65.61	65.28
99.64	40.42
65.19	41.31
75.86	20.39
42.46	85.04
50.72	29.59
67.07	32.49
37.62	61.10
48.50	14.02
78.18	53.41
40.75	98.43
46.02	43.73
74.92	59.40
30.88	15.62
6.84	46.77
37.87	36.81
59.64	25.89
86.89	34.32
74.36	94.86
38.75	20.85
55.83	1.85
5.87	69.16
15.33	62.35
28.00	28.87
66.98	19.74
6.45	94.48
30.41	1.67
93.73	62.09
28.76	99.35
29.88	58.06
48.19	37.29
1.67	82.82
42.58	6.94
76.21	89.84
25.60	9.25
26.62	11.34
91.08	88.41
24.43	50.01
42.23	41.84
20.28	78.93
90.55	59.88
72.86	31.09
5.86	83.01
14.51	13.74
60.38	63.65
61.08	53.28
12.06	85.36
83.60	61.78
14.58	23.01
59.79	17.62
25.24	24.15
14.49	69.62
5.51	53.85
39.90	6.40
73.77	73.41
58.82	81.11
74.84	16.47
57.15	45.27
76.81	85.45
65.46	24.79
91.90	15.65
13.64	66.53
45.42	44.84
17.62	94.08
84.35	82.28
82.58	37.97
25.40	92.23
23.09	47.21
91.45	94.75
7.57	46.81
74.66	39.02
31.60	78.77
94.83	23.15
12.73	53.15
92.42	18.31
78.09	39.90
6.87	4.78
85.08	52.38
43.15	43.08
75.74	9.05
21.96	83.83
15.38	11.02
42.50	67.09
7.54	40.24
60.37	73.71
8.91	65.39
98.04	69.33
90.25	40.81
60.16	25.05
2.34	97.66
22.22	7.71
9.59	55.60
96.93	7.75
48.17	28.67
60.31	12.65
50.48	59.46
36.72	40.05
53.01	91.93
0.68	16.27
71.17	85.23
51.94	23.02
80.98	78.38
60.17	38.00
95.08	38.79
55.50	63.65
58.66	66.22
62.08	72.12
19.11	78.57
33.31	94.59
42.85	75.39
49.31	48.07
62.41	61.12
79.98	23.96
37.43	11.04
0.27	59.25
4.27	79.85
68.09	73.25
70.79	85.53
40.16	80.88
85.07	48.88
5.85	86.63
69.98	33.39
65.17	22.77
69.03	8.97
63.45	19.79
93.08	58.65
22.12	87.58
92.69	57.39
72.98	41.64
5.92	79.04
11.26	30.41
47.86	28.80
32.17	6.86
14.75	56.52
4.67	40.26
72.91	79.03
66.88	82.76
90.86	28.55
97.91	89.19
51.21	48.72
32.58	38.42
48.78	79.57
37.50	19.85
40.56	8.76
59.65	29.51
64.21	17.18
91.75	67.05
82.48	14.54
72.94	36.79
43.01	42.42
57.58	34.11
65.04	20.91
40.27	41.74
77.71	28.60
20.93	69.68
38.29	34.78
30.29	47.24
52.71	48.25
13.17	15.72
5.89	7.38
84.49	76.76
84.60	12.43
31.38	22.35
41.92	93.14
33.72	10.14
8.90	12.05
14.77	50.35
6.62	27.05
14.03	39.08
49.53	75.60
95.02	6.82
59.93	97.49
62.13	50.78
32.36	82.64
63.05	84.95
96.66	16.63
95.37	72.69
29.16	97.61
19.84	3.38
52.03	15.04
6.44	36.69
43.30	13.49
3.75	66.01
51.59	12.81
27.85	45.95
73.47	19.49
12.10	87.91
4.11	43.88
46.19	52.53
16.82	32.50
59.46	57.95
61.51	35.66
71.36	79.05
97.79	56.67
40.28	34.06
94.48	70.88
90.72	42.60
34.01	60.44
88.42	91.56
57.67	83.50
63.39	64.04
75.51	85.70
51.17	70.50
43.36	65.90
34.65	70.96
78.74	28.34
20.29	92.54
47.26	88.95
75.58	27.45
1.47	54.74
87.78	43.20
95.49	62.29
77.97	48.99
30.20	43.66
18.77	40.09
6.40	86.41
59.68	85.46
76.12	67.90
59.27	32.87
86.05	73.79
60.41	80.71
1.15	55.30
21.28	5.64
81.40	40.83
33.02	41.69
60.31	93.42
12.82	77.43
39.67	97.69
60.45	75.52
71.78	67.42
5.55	21.56
48.12	87.83
53.39	77.54
50.87	45.64
57.44	49.52
52.70	54.36
8.63	78.65
69.41	52.12
33.16	30.06
79.64	35.08
33.38	85.13
26.76	90.86
89.74	39.21
8.72	13.10
65.39	69.07
43.77	10.91
20.03	62.05
72.04	75.13
44.20	92.76
16.09	27.00
71.65	91.65
77.17	54.29
13.35	75.04
88.08	35.04
83.89	96.20
78.44	59.44
58.90	33.04
33.70	87.02
10.15	49.85
45.25	17.93
14.03	57.28
55.73	14.65
18.66	47.98
1.22	83.82
85.10	3.55
39.53	16.31
88.81	52.63
32.98	88.42
79.04	9.61
22.80	46.73
45.85	38.82
92.47	35.17
37.17	70.02
67.64	73.78
1.46	37.45
41.52	65.78
5.71	27.24
46.14	91.94
92.82	95.37
12.61	49.57
97.77	62.21
75.98	6.83
37.67	98.53
84.59	73.06
27.18	92.66
67.24	30.23
48.07	28.76
97.20	31.63
19.00	12.28
66.83	50.15
70.28	49.90
53.22	50.24
26.96	29.03
11.79	65.29
43.47	44.06
82.05	85.28
12.86	85.74
27.93	98.36
94.81	43.60
63.62	84.30
67.90	71.22
34.92	27.85
13.42	29.68
36.38	5.78
81.23	55.06
44.39	2.44
70.90	92.91
38.25	25.72
85.62	4.39
62.18	27.80
80.94	76.96
54.32	83.13
35.34	65.72
31.20	40.00
15.60	50.71
70.16	41.29
96.47	20.14
76.17	5.12
20.81	79.78
54.55	66.77
54.57	44.98
36.52	9.42
98.74	92.92
20.46	53.20
69.83	40.29
98.92	29.65
49.55	64.27
38.14	41.63
34.85	3.14
65.61	97.76
90.13	56.92
99.04	14.55
14.96	58.18
19.96	99.70
92.42	98.58
54.60	65.48
76.40	77.41
75.55	72.53
8.82	85.17
78.47	71.08
32.21	47.58
20.10	89.47
77.37	32.76
26.18	17.67
61.01	68.32
90.59	47.28
24.21	23.87
91.08	59.29
78.79	89.17
40.87	95.32
5.90	18.65
80.26	9.08
68.67	18.80
88.19	71.02
59.20	26.64
59.36	90.93
98.88	64.59
49.73	30.82
50.91	59.95
40.10	3.55
83.78	85.72
5.85	91.47
45.26	13.36
9.37	73.69
68.30	68.08
50.93	20.70
31.54	42.29
23.63	0.54
40.67	54.09
18.57	42.14
79.45	34.05
17.53	18.35
3.56	85.71
92.10	43.56
14.84	93.39
0.56	29.09
58.74	43.83
37.02	3.22
33.36	87.80
40.52	82.19
85.37	92.16
16.52	73.46
94.55	23.34
57.67	3.23
16.88	59.05
76.46	86.32
64.09	46.84
78.41	98.72
46.65	15.08
11.16	70.31
96.68	94.90
22.25	88.61
17.48	30.03
46.30	93.05
77.11	35.66
20.97	43.81
74.95	17.06
0.29	69.08
62.19	73.91
93.78	30.47
89.81	97.63
10.40	97.36
91.07	15.18
27.24	88.03
79.33	45.13
34.96	17.86
56.51	9.77
33.87	93.01
82.90	90.45
68.08	1.79
54.65	22.04
88.23	85.45
71.70	97.89
28.03	14.77
56.04	96.05
64.27	60.02
97.83	44.36
5.80	17.55
65.22	12.95
22.86	48.66
12.62	60.20
85.02	93.62
61.68	61.05
23.22	46.84
9.54	14.83
69.60	18.29
39.61	64.10
57.14	60.19
71.53	55.41
80.57	8.47
89.17	38.58
29.89	73.70
28.00	31.67
8.16	17.91
86.69	75.69
36.46	70.22
51.46	65.21
30.71	67.01
86.53	68.73
7.14	50.33
48.93	46.41
36.62	22.02
32.03	31.53
21.18	30.59
28.19	67.08
10.69	62.72
28.34	78.76
12.36	21.93
43.90	22.28
71.13	3.33
44.42	63.67
15.35	15.28
53.81	39.23
68.68	55.92
37.07	94.04
26.61	26.44
39.92	16.73
84.02	50.83
14.38	72.13
78.70	76.98
74.85	83.21
85.00	53.60
81.26	29.08
51.88	13.22
38.46	6.56
29.74	42.78
34.61	49.78
71.74	90.24
14.72	14.07
27.21	38.11
0.72	8.64
66.68	72.92
23.98	5.58
91.47	93.57
32.44	62.18
84.19	30.77
70.72	68.07
50.82	94.66
8.72	68.94
89.66	28.80
11.81	24.90
98.46	24.42
4.15	32.60
96.50	41.12
75.42	77.97
95.67	87.65
20.99	88.89
1.58	39.34
85.59	25.79
64.05	7.80
1.32	82.03
24.61	32.74
72.57	65.96
28.11	35.84
61.87	1.45
75.42	62.13
74.08	15.06
94.41	35.83
19.10	74.36
97.94	74.31
57.39	4.12
78.82	36.34
97.20	35.05
64.67	29.18
17.50	33.12
17.96	62.42
36.40	16.53
20.56	16.38
31.36	92.41
26.34	87.42
44.37	35.11
99.92	83.46
73.25	84.52
85.49	69.21
58.13	63.89
65.56	2.43
21.45	4.35
76.30	60.15
9.17	15.58
43.51	26.84
